Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x
148.4952, 8923, 0, 0, 0.0445006, 0.008290604, -0.0152467, 0.0005052082, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.5037, 8924, 0, 0, 0.04449561, 0.008290147, -0.01524499, 0.0005051751, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.5215, 8925, 0, 0, 0.04449063, 0.008289538, -0.01524328, 0.0005051474, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.5607, 8926, 0, 0, 0.04448564, 0.008289074, -0.01524157, 0.0005050853, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.5772, 8927, 0, 0, 0.04448066, 0.008287897, -0.01523986, 0.0005050626, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.5861, 8928, 0, 0, 0.04447568, 0.008287426, -0.01523816, 0.0005050546, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.5939, 8929, 0, 0, 0.0444707, 0.008286382, -0.01523645, 0.0005050268, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.6023, 8930, 0, 0, 0.04446572, 0.008285911, -0.01523474, 0.000504962, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.6106, 8931, 0, 0, 0.04446074, 0.008284733, -0.01523304, 0.000504956, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.6438, 8932, 0, 0, 0.04445576, 0.008284266, -0.01523133, 0.0005049275, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.6542, 8933, 0, 0, 0.04445079, 0.008283816, -0.01522963, 0.000504895, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.669, 8934, 0, 0, 0.04444581, 0.008283346, -0.01522792, 0.0005048669, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.678, 8935, 0, 0, 0.04444084, 0.008282166, -0.01522622, 0.0005048084, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.6859, 8936, 0, 0, 0.04443586, 0.008281699, -0.01522451, 0.0005047794, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.6954, 8937, 0, 0, 0.04443089, 0.00828063, -0.01522281, 0.0005047739, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.7028, 8938, 0, 0, 0.04442592, 0.008280176, -0.01522111, 0.0005047469, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.7114, 8939, 0, 0, 0.04442095, 0.008279718, -0.01521941, 0.000504739, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.7194, 8940, 0, 0, 0.04441598, 0.008278538, -0.0152177, 0.0005046759, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.7527, 8941, 0, 0, 0.04441101, 0.008278067, -0.015216, 0.0005046494, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.7692, 8942, 0, 0, 0.04440605, 0.008277468, -0.0152143, 0.0005046175, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.7782, 8943, 0, 0, 0.04440108, 0.008277013, -0.0152126, 0.0005045916, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.7852, 8944, 0, 0, 0.04439612, 0.008275828, -0.0152109, 0.0005045279, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.7946, 8945, 0, 0, 0.04439115, 0.008275372, -0.0152092, 0.000504501, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.8027, 8946, 0, 0, 0.04438619, 0.008274297, -0.0152075, 0.0005044932, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.8112, 8947, 0, 0, 0.04438123, 0.008273827, -0.0152058, 0.0005044878, 0.1132247, 0.01331477, -0.03879277, 0.000371938
148.8192, 8948, 0, 0, 0.04437627, 0.008272658, -0.0152041, 0.0005044603, 0.1132247, 0.01331477, -0.03879277, 0.000371938
