Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x

0.0313569, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.073111, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0821203, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0900482, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1151553, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1245671, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1318443, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1656343, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1905597, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2069097, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.239705, 11, 0.04423725, 0.156, 0.004021568, 0.0001779031, 0.01418181, 0.002212363, 0.04423725, 0, 0.156, 0
0.2659485, 12, 0.04421242, 0.156, 0.007370806, 0.0002963388, 0.02599999, 0.003687271, 0.04422484, 3.084261E-10, 0.156, 0
0.2744329, 13, 0.04472445, 0.156, 0.01024416, 0.0003789742, 0.03599999, 0.004679997, 0.04439138, 8.335817E-08, 0.156, 0
0.2822482, 14, 0.04465082, 0.156, 0.01270178, 0.0004343808, 0.04457142, 0.005348569, 0.04445624, 7.240041E-08, 0.156, 0
0.3071258, 15, 0.04460413, 0.156, 0.01482861, 0.0004712043, 0.05199999, 0.005794283, 0.04448581, 5.867522E-08, 0.156, 0
0.3235274, 16, 0.04474874, -0.0006767511, 0.01669861, 0.0004957416, 0.04870769, 0.005581425, 0.04452964, 5.846177E-08, 0.1298872, 0.004091266
0.3499345, 17, 0.04507393, -0.00540635, 0.01836775, 0.00051212, 0.04552451, 0.00540484, 0.04460739, 9.104014E-08, 0.1105595, 0.006024293
0.3649526, 18, 0.04563169, -0.001364082, 0.01988241, 0.0005232909, 0.04291959, 0.00520905, 0.04473543, 2.091836E-07, 0.09656908, 0.006729542
0.3983087, 19, 0.04640806, -0.009428114, 0.0212785, 0.0005312514, 0.04016444, 0.005063884, 0.04492128, 4.938914E-07, 0.08479161, 0.007136727
0.408576, 20, 0.04739587, -0.007830977, 0.02258437, 0.0005373966, 0.03776468, 0.004912541, 0.04516874, 1.051376E-06, 0.07552935, 0.007201653
0.4235793, 21, 0.0485469, -0.00829652, 0.02382068, 0.0005426246, 0.03557128, 0.004767944, 0.04547584, 1.98369E-06, 0.06790882, 0.007120284
0.4320067, 22, 0.04912322, -0.01468214, 0.0249708, 0.0005458861, 0.03328704, 0.004655691, 0.04577979, 2.911971E-06, 0.06102623, 0.007041426
0.4397873, 23, 0.04978683, -0.01468214, 0.02604975, 0.0005478486, 0.03120142, 0.004544113, 0.04608802, 3.904414E-06, 0.05520251, 0.006895544
0.4652075, 24, 0.0520605, -0.02023171, 0.02713353, 0.000552219, 0.02905837, 0.004456767, 0.04651463, 6.151968E-06, 0.04981435, 0.00677157
0.4820495, 25, 0.05278545, -0.02196993, 0.02815961, 0.0005555308, 0.02701724, 0.004375224, 0.04693269, 8.334087E-06, 0.04502873, 0.006631417
0.5069061, 26, 0.05546033, -0.02427503, 0.02920964, 0.0005619761, 0.02504446, 0.004301404, 0.04746566, 1.232353E-05, 0.04069725, 0.006489511
0.5328725, 27, 0.05681413, -0.02927846, 0.03023203, 0.0005685842, 0.0230325, 0.004245261, 0.04801557, 1.669412E-05, 0.03658103, 0.006371953
0.5483927, 28, 0.05807678, -0.02543169, 0.03122648, 0.0005752157, 0.02130164, 0.004171913, 0.04857453, 2.133589E-05, 0.03313588, 0.006210774
0.5569065, 29, 0.05879377, -0.02656467, 0.03217708, 0.0005808776, 0.01965107, 0.004101923, 0.04911239, 2.564703E-05, 0.02999374, 0.00605332
0.5654153, 30, 0.0596485, -0.02656467, 0.03309279, 0.0005860034, 0.01811055, 0.004031674, 0.04963919, 2.984768E-05, 0.02716582, 0.005894666
0.5732948, 31, 0.06139265, -0.0299021, 0.03400569, 0.000592305, 0.01656175, 0.003971647, 0.05019888, 3.493357E-05, 0.0244483, 0.005755016
0.581439, 32, 0.06223917, -0.0299021, 0.03488799, 0.0005981084, 0.01510976, 0.003910994, 0.05074617, 3.985955E-05, 0.02197783, 0.005615239
0.5904158, 33, 0.06306344, -0.03327857, 0.03574179, 0.0006034739, 0.01364345, 0.003859728, 0.0512817, 4.464407E-05, 0.01957538, 0.005492752
0.5980709, 34, 0.06464706, -0.03327857, 0.03659195, 0.0006097608, 0.01226339, 0.003807521, 0.05183859, 5.014607E-05, 0.01737313, 0.005370333
0.6314477, 35, 0.06606656, -0.03640358, 0.03743408, 0.0006166481, 0.0108729, 0.003763206, 0.05240771, 5.615405E-05, 0.01522206, 0.005262248
0.6402119, 36, 0.06743792, -0.03647436, 0.03826752, 0.000624036, 0.009557699, 0.003717956, 0.05298579, 6.259663E-05, 0.01323374, 0.005154546
0.6488758, 37, 0.06812543, -0.03647436, 0.03907448, 0.0006307961, 0.00831359, 0.003671949, 0.05354652, 6.867827E-05, 0.0113927, 0.00504781
0.6818447, 38, 0.07051004, -0.03697641, 0.03990174, 0.0006397528, 0.007121748, 0.003626687, 0.05415236, 7.641182E-05, 0.009665229, 0.004944408
0.7154064, 39, 0.07214652, -0.05398194, 0.04072853, 0.0006495767, 0.005554987, 0.003626983, 0.05477285, 8.484798E-05, 0.007470499, 0.004907511
0.7410444, 40, 0.07433259, -0.03811905, 0.04156863, 0.0006611518, 0.004463136, 0.003581668, 0.05542484, 9.467498E-05, 0.005950848, 0.004807567
0.7737138, 41, 0.07564039, -0.04015589, 0.04239965, 0.0006729373, 0.003374867, 0.003540683, 0.05607696, 0.000104702, 0.004463534, 0.004715891
