Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x

0.0163239, 1, 0.03903343, -0.05721465, 0.03903343, 0, -0.05721465, 0, 0.03903343, 0, -0.05721465, 0
0.033596, 2, 0.03903746, -0.05725469, 0.03903545, 8.138559E-12, -0.05723467, 8.015776E-10, 0.03903545, 8.138559E-12, -0.05723467, 8.015776E-10
0.050434, 3, 0.03903969, -0.05727421, 0.03903686, 1.008641E-11, -0.05724785, 9.219321E-10, 0.03903686, 1.008641E-11, -0.05724785, 9.219321E-10
0.0661531, 4, 0.03904056, -0.05728683, 0.03903779, 1.014761E-11, -0.05725759, 9.945095E-10, 0.03903779, 1.014761E-11, -0.05725759, 9.945095E-10
0.0999404, 5, 0.03904229, -0.05730379, 0.03903869, 1.166098E-11, -0.05726683, 1.172652E-09, 0.03903869, 1.166098E-11, -0.05726683, 1.172652E-09
0.1267187, 6, 0.0392006, -0.05730379, 0.03906567, 4.378674E-09, -0.05727299, 1.165732E-09, 0.03906567, 4.378674E-09, -0.05727299, 1.165732E-09
0.1415902, 7, 0.0397484, -0.05792142, 0.03916321, 7.023791E-08, -0.05736562, 6.10381E-08, 0.03916321, 7.023791E-08, -0.05736562, 6.10381E-08
0.1747684, 8, 0.04058364, -0.05958368, 0.03934076, 3.124098E-07, -0.05764288, 6.672893E-07, 0.03934076, 3.124098E-07, -0.05764288, 6.672893E-07
0.1915528, 9, 0.04076103, -0.061058, 0.03949857, 4.974897E-07, -0.05802234, 1.879771E-06, 0.03949857, 4.974897E-07, -0.05802234, 1.879771E-06
0.1999837, 10, 0.04088583, -0.06136245, 0.03963729, 6.346621E-07, -0.05835634, 2.786539E-06, 0.03963729, 6.346621E-07, -0.05835634, 2.786539E-06
0.2081486, 11, 0.04087167, -0.06136245, 0.03974951, 7.097123E-07, -0.05862963, 3.329396E-06, 0.03974951, 7.097123E-07, -0.05862963, 3.329396E-06
0.2162, 12, 0.04085143, -0.06136245, 0.03984134, 7.463783E-07, -0.05885736, 3.64908E-06, 0.03984134, 7.463783E-07, -0.05885736, 3.64908E-06
0.2250487, 13, 0.04084424, -0.06136245, 0.03991849, 7.615499E-07, -0.05905006, 3.827715E-06, 0.03991849, 7.615499E-07, -0.05905006, 3.827715E-06
0.249718, 14, 0.0408339, -0.06136245, 0.03998387, 7.628252E-07, -0.05921523, 3.915211E-06, 0.03998387, 7.628252E-07, -0.05921523, 3.915211E-06
0.2583232, 15, 0.04083007, -0.06136245, 0.04004029, 7.560749E-07, -0.05935838, 3.942921E-06, 0.04004029, 7.560749E-07, -0.05935838, 3.942921E-06
0.2662245, 16, 0.04101627, -0.06136245, 0.04010129, 7.652046E-07, -0.05948363, 3.931077E-06, 0.04010129, 7.652046E-07, -0.05948363, 3.931077E-06
0.275867, 17, 0.04105955, -0.05827948, 0.04015765, 7.713961E-07, -0.0594128, 3.770677E-06, 0.04015765, 7.713961E-07, -0.0594128, 3.770677E-06
0.2830557, 18, 0.04112271, -0.05827948, 0.04021127, 7.777606E-07, -0.05934984, 3.620228E-06, 0.04021127, 7.777606E-07, -0.05934984, 3.620228E-06
0.2922131, 19, 0.04114516, -0.05872095, 0.04026042, 7.804553E-07, -0.05931674, 3.439922E-06, 0.04026042, 7.804553E-07, -0.05931674, 3.439922E-06
0.2996143, 20, 0.04116337, -0.05872095, 0.04030557, 7.80145E-07, -0.05928695, 3.276621E-06, 0.04030557, 7.80145E-07, -0.05928695, 3.276621E-06
0.3080802, 21, 0.04118948, -0.05889522, 0.04034766, 7.783432E-07, -0.0592683, 3.120097E-06, 0.04034766, 7.783432E-07, -0.0592683, 3.120097E-06
0.3168481, 22, 0.04119898, -0.05889522, 0.04038636, 7.742222E-07, -0.05925134, 2.977848E-06, 0.04038636, 7.742222E-07, -0.05925134, 2.977848E-06
