Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x

0.00832, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0165847, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0248582, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.033745, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0516168, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0578452, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0664518, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0913045, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1000083, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1083624, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.125005, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1499409, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1588604, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1665573, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1852847, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1932513, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2009935, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2093947, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2175622, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2344699, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2427022, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2506561, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2674, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2753788, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2836904, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3005245, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.308821, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3170082, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3259969, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3337721, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3517764, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.359853, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3681838, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3928721, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4013579, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4095362, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4340839, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4425193, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.450677, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4754455, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4837766, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4924602, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5171492, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5256792, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5337631, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5506861, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5585302, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5667631, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5848685, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5914352, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6003268, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6084008, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6170995, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6415091, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6584927, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6667339, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6749606, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6832117, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6919129, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7168751, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7252131, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7331768, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
