Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x

0.0154474, 1, 0.05332578, -0.02802226, 0.05332578, 0, -0.02802226, 0, 0.05332578, 0, -0.02802226, 0
0.057116, 2, 0.05154904, -0.03016463, 0.05243741, 1.578402E-06, -0.02909344, 2.294874E-06, 0.05243741, 1.578402E-06, -0.02909344, 2.294874E-06
0.0907483, 3, 0.04929572, -0.0325442, 0.05139018, 4.079273E-06, -0.03024369, 5.116665E-06, 0.05139018, 4.079273E-06, -0.03024369, 5.116665E-06
0.1242589, 4, 0.04740581, -0.02460338, 0.05039409, 6.688325E-06, -0.02883362, 1.136439E-05, 0.05039409, 6.688325E-06, -0.02883362, 1.136439E-05
0.1410856, 5, 0.04496882, -0.02576886, 0.04930904, 1.090294E-05, -0.02822066, 1.040184E-05, 0.04930904, 1.090294E-05, -0.02822066, 1.040184E-05
0.1752325, 6, 0.04095511, -0.02242994, 0.04791671, 2.03537E-05, -0.02725554, 1.391022E-05, 0.04791671, 2.03537E-05, -0.02725554, 1.391022E-05
0.2079586, 7, 0.03812271, -0.02407581, 0.04651757, 3.066461E-05, -0.0268013, 1.303624E-05, 0.04651757, 3.066461E-05, -0.0268013, 1.303624E-05
0.2237435, 8, 0.03500062, -0.02607334, 0.04507795, 4.286398E-05, -0.0267103, 1.124016E-05, 0.04507795, 4.286398E-05, -0.0267103, 1.124016E-05
0.2577169, 9, 0.03064379, -0.02858472, 0.04347416, 6.065542E-05, -0.02691857, 1.022552E-05, 0.04347416, 6.065542E-05, -0.02691857, 1.022552E-05
0.2743674, 10, 0.02801334, -0.03211278, 0.04192808, 7.78196E-05, -0.02743799, 1.178733E-05, 0.04192808, 7.78196E-05, -0.02743799, 1.178733E-05
0.2908414, 11, 0.02675364, -0.0344584, 0.04054858, 9.097067E-05, -0.02807621, 1.508915E-05, 0.04054858, 9.097067E-05, -0.02807621, 1.508915E-05
0.3102547, 12, 0.02435071, -0.03652418, 0.03919876, 0.0001045649, -0.02878021, 1.966476E-05, 0.03919876, 0.0001045649, -0.02878021, 1.966476E-05
0.3476987, 13, 0.02106419, -0.02612577, 0.03780379, 0.0001211482, -0.02857602, 1.856803E-05, 0.03780379, 0.0001211482, -0.02857602, 1.856803E-05
0.3831753, 14, 0.01808575, -0.02281995, 0.03639536, 0.0001396006, -0.02816487, 1.950631E-05, 0.03639536, 0.0001396006, -0.02816487, 1.950631E-05
0.3991221, 15, 0.0162537, -0.02428867, 0.03505259, 0.0001566749, -0.02790646, 1.911467E-05, 0.03505259, 0.0001566749, -0.02790646, 1.911467E-05
0.4154942, 16, 0.01538268, -0.02582088, 0.03382321, 0.0001704115, -0.02777611, 1.811221E-05, 0.03382321, 0.0001704115, -0.02777611, 1.811221E-05
0.4490897, 17, 0.01289903, -0.02677412, 0.03259238, 0.000185515, -0.02771717, 1.703925E-05, 0.03259238, 0.000185515, -0.02771717, 1.703925E-05
0.466299, 18, 0.01141982, -0.02953193, 0.03141613, 0.0001995066, -0.02781799, 1.621991E-05, 0.03141613, 0.0001995066, -0.02781799, 1.621991E-05
0.4830643, 19, 0.01009625, -0.0313912, 0.03029403, 0.0002123459, -0.02800605, 1.59908E-05, 0.03029403, 0.0002123459, -0.02800605, 1.59908E-05
0.4994816, 20, 0.009505331, -0.03349021, 0.02925459, 0.0002227783, -0.02828026, 1.665298E-05, 0.02925459, 0.0002227783, -0.02828026, 1.665298E-05
0.5329589, 21, 0.00805006, -0.02336517, 0.02824486, 0.0002330505, -0.02804621, 1.697071E-05, 0.02824486, 0.0002330505, -0.02804621, 1.697071E-05
0.5494546, 22, 0.007410613, -0.02501956, 0.02729784, 0.0002416831, -0.02790863, 1.657898E-05, 0.02729784, 0.0002416831, -0.02790863, 1.657898E-05
0.5658253, 23, 0.007083099, -0.02681753, 0.02641894, 0.0002484643, -0.0278612, 1.587715E-05, 0.02641894, 0.0002484643, -0.0278612, 1.587715E-05
0.5823306, 24, 0.007050666, -0.03557645, 0.02561193, 0.0002532918, -0.02818266, 1.766705E-05, 0.02561193, 0.0002532918, -0.02818266, 1.766705E-05
0.61652, 25, 0.0074511, -0.03919205, 0.0248855, 0.0002559306, -0.02862304, 2.177919E-05, 0.0248855, 0.0002559306, -0.02862304, 2.177919E-05
0.6331351, 26, 0.007989179, -0.04316203, 0.02423564, 0.0002566737, -0.02918223, 2.903811E-05, 0.02423564, 0.0002566737, -0.02918223, 2.903811E-05
0.6422428, 27, 0.008318879, -0.02925414, 0.02364613, 0.0002561847, -0.0291849, 2.792145E-05, 0.02364613, 0.0002561847, -0.0291849, 2.792145E-05
0.6497869, 28, 0.00866834, -0.02925414, 0.02311121, 0.0002547083, -0.02918737, 2.688749E-05, 0.02311121, 0.0002547083, -0.02918737, 2.688749E-05
0.6580358, 29, 0.009480094, -0.03074609, 0.02264117, 0.0002520187, -0.02924112, 2.601101E-05, 0.02264117, 0.0002520187, -0.02924112, 2.601101E-05
0.6661314, 30, 0.00988949, -0.03074609, 0.02221612, 0.0002487486, -0.02929129, 2.518957E-05, 0.02221612, 0.0002487486, -0.02929129, 2.518957E-05
0.67448, 31, 0.0108376, -0.04054102, 0.02184907, 0.0002446334, -0.02965418, 2.843239E-05, 0.02184907, 0.0002446334, -0.02965418, 2.843239E-05
