Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x

0.0168974, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0411911, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0587069, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0750453, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0921198, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.118495, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1426421, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1592383, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1752963, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1916492, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.208871, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2341349, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2501194, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2667272, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2837036, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3076467, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3252632, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3500449, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3666245, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3835368, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4002866, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4165897, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4335888, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4605433, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4827329, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5004005, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5165045, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5340066, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5600664, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5745234, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5837486, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5993408, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6167291, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.642407, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6673687, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6833293, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7078241, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7250242, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7412409, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7585797, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.783657, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8077663, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8246425, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8416873, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8585176, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8757102, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9002989, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9163106, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9414381, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9671513, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9836551, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.009908, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.025581, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.050388, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.066332, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.083176, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.10947, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.134712, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.149617, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.159677, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.174446, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.200652, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.216962, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.242116, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.258363, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.27501, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.300469, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.316308, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.333695, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.359696, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.378434, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.403216, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.436653, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.459126, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.474226, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.493524, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.507556, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.517271, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.525117, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.532887, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.541209, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.560054, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.574835, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.591463, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.617497, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.633219, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.658035, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.683866, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.700331, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.716912, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.733244, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.749726, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.776583, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.799861, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.816558, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.833771, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.850098, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.866998, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.883484, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.908732, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.934189, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.950231, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.966902, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.98392, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.008381, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.033406, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.057988, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.082752, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.109664, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.133356, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.150428, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.176128, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.191617, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.216558, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.243693, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.266385, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.283267, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.309302, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.325533, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.350044, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.366821, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.3912, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.408501, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.433145, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.45994, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.484443, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.499872, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.517354, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.533182, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.560386, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.584961, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.608998, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.625002, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.649956, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.666942, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.691763, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.717699, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.741301, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.758389, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.77565, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.800442, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
