0.0045317, 1, , 
0.0115558, 2, , 
0.0172002, 3, , 
0.0228663, 4, , 
0.0286575, 5, , 
0.033819, 6, , 
0.0397653, 7, , 
0.0446466, 8, , 
0.0495821, 9, , 
0.0553743, 10, , 
0.0611411, 11, , 
0.0671251, 12, , 
0.07296541, 13, , 
0.07825441, 14, , 
0.08343521, 15, , 
0.08898011, 16, , 
0.09382651, 17, , 
0.09873791, 18, , 
0.103437, 19, , 
0.1084633, 20, , 
0.1140847, 21, , 
0.1188542, 22, , 
0.1246999, 23, , 
0.1303273, 24, , 
0.1368402, 25, , 
0.1421042, 26, , 
0.1466029, 27, , 
0.1509795, 28, , 
0.1562715, 29, , 
0.1611189, 30, , 
0.1653335, 31, , 
0.1704342, 32, , 
0.1757561, 33, , 
0.1810162, 34, , 
0.1861526, 35, , 
0.1916104, 36, , 
0.1965729, 37, , 
0.2010231, 38, , 
0.2063343, 39, , 
0.2120527, 40, , 
0.2166545, 41, , 
0.2217944, 42, , 
0.2268864, 43, , 
0.2321204, 44, , 
0.2372922, 45, , 
0.2423116, 46, , 
0.2467595, 47, , 
0.2512138, 48, , 
0.2564526, 49, , 
0.26165, 50, , 
0.2662596, 51, , 
0.2718626, 52, , 
0.2770451, 53, , 
0.2818424, 54, , 
0.2868175, 55, , 
0.2919613, 56, , 
0.2968103, 57, , 
0.3012944, 58, , 
0.3066539, 59, , 
0.3114559, 60, , 
0.3159724, 61, , 
0.3212003, 62, , 
0.3261049, 63, , 
0.3308306, 64, , 
0.3357607, 65, , 
0.3416931, 66, , 
0.3464958, 67, , 
0.3509279, 68, , 
0.3562098, 69, , 
0.3611605, 70, , 
0.3657314, 71, , 
0.370995, 72, , 
0.3764041, 73, , 
0.3811281, 74, , 
0.3855765, 75, , 
0.3907906, 76, , 
0.3956672, 77, , 
0.4000283, 78, , 
0.4048029, 79, , 
0.4097992, 80, , 
0.4150884, 81, , 
0.41963, 82, , 
0.4248013, 83, , 
0.4296581, 84, , 
0.4347009, 85, , 
0.4402941, 86, , 
0.4454289, 87, , 
0.4504083, 88, , 
0.4561554, 89, , 
0.4612369, 90, , 
0.4662596, 91, , 
0.4715003, 92, , 
0.4765341, 93, , 
0.4814808, 94, , 
0.4866015, 95, , 
0.491988, 96, , 
0.4973691, 97, , 
0.5022082, 98, , 
0.5074081, 99, , 
0.5126452, 100, , 
0.5171953, 101, , 
0.5223847, 102, , 
0.5274576, 103, , 
0.5318632, 104, , 
0.5367356, 105, , 
0.5420465, 106, , 
0.5466515, 107, , 
0.5516815, 108, , 
0.5572057, 109, , 
0.5619575, 110, , 
0.5670867, 111, , 
0.5727868, 112, , 
0.5780512, 113, , 
0.5827681, 114, , 
0.5876179, 115, , 
0.5930578, 116, , 
0.597661, 117, , 
0.6030566, 118, , 
0.609006, 119, , 
0.6147987, 120, , 
0.6205294, 121, , 
0.6258711, 122, , 
0.6309035, 123, , 
0.6369264, 124, , 
0.6426414, 125, , 
0.647357, 126, , 
0.6519094, 127, , 
0.6575999, 128, , 
0.6627517, 129, , 
0.6672564, 130, , 
0.6725187, 131, , 
0.6778947, 132, , 
0.6828256, 133, , 
0.688252, 134, , 
0.6937356, 135, , 
0.6988509, 136, , 
0.7043595, 137, , 
0.7097881, 138, , 
0.7146605, 139, , 
0.7191198, 140, , 
0.7244723, 141, , 
0.7299193, 142, , 
0.7351086, 143, , 
0.7406784, 144, , 
0.7458676, 145, , 
0.7516094, 146, , 
0.7578555, 147, , 
0.7629125, 148, , 
0.7677132, 149, , 
0.7733135, 150, , 
0.7784433, 151, , 
0.783124, 152, , 
0.7885006, 153, , 
0.7938999, 154, , 
0.7987411, 155, , 
0.8040754, 156, , 
0.8089796, 157, , 
0.8136528, 158, , 
0.818058, 159, , 
0.8231605, 160, , 
0.8282406, 161, , 
0.8328298, 162, , 
0.8373736, 163, , 
0.8424266, 164, , 
0.8475892, 165, , 
0.8521249, 166, , 
0.8571529, 167, , 
0.8620355, 168, , 
0.8663887, 169, , 
0.8712202, 170, , 
0.8765002, 171, , 
0.8810412, 172, , 
0.8861322, 173, , 
0.8917173, 174, , 
0.8965015, 175, , 
0.90144, 176, , 
0.9072101, 177, , 
0.9122298, 178, , 
0.9173787, 179, , 
0.9229007, 180, , 
0.9276878, 181, , 
0.9322976, 182, , 
0.9370399, 183, , 
0.9417073, 184, , 
0.9461424, 185, , 
0.9508439, 186, , 
0.9563454, 187, , 
0.9612411, 188, , 
0.9658521, 189, , 
0.9715396, 190, , 
0.9768109, 191, , 
0.9812568, 192, , 
0.9859092, 193, , 
0.9911523, 194, , 
0.9959472, 195, , 
1.00117, 196, , 
1.006818, 197, , 
1.012336, 198, , 
1.018112, 199, , 
1.023932, 200, , 
1.029564, 201, , 
1.03501, 202, , 
1.042095, 203, , 
1.047865, 204, , 
1.053515, 205, , 
1.059024, 206, , 
1.063662, 207, , 
1.068524, 208, , 
1.074149, 209, , 
1.07901, 210, , 
1.083538, 211, , 
1.088679, 212, , 
1.093751, 213, , 
1.098654, 214, , 
1.103276, 215, , 
1.108554, 216, , 
1.113242, 217, , 
1.117835, 218, , 
1.123202, 219, , 
1.127978, 220, , 
1.132559, 221, , 
1.137497, 222, , 
1.142583, 223, , 
1.147352, 224, , 
1.152445, 225, , 
1.158101, 226, , 
1.1633, 227, , 
1.168605, 228, , 
1.173864, 229, , 
1.17847, 230, , 
1.183531, 231, , 
1.188822, 232, , 
1.193816, 233, , 
1.198409, 234, , 
1.20333, 235, , 
1.208213, 236, , 
1.213192, 237, , 
1.218197, 238, , 
1.224024, 239, , 
1.229377, 240, , 
1.234133, 241, , 
1.240568, 242, , 
1.245983, 243, , 
1.250796, 244, , 
1.256507, 245, , 
1.261443, 246, , 
1.265881, 247, , 
1.27104, 248, , 
1.276351, 249, , 
1.281518, 250, , 
1.286574, 251, , 
1.291804, 252, , 
1.296745, 253, , 
1.30143, 254, , 
1.30712, 255, , 
1.31183, 256, , 
1.316446, 257, , 
1.321555, 258, , 
1.326233, 259, , 
1.33057, 260, , 
1.334962, 261, , 
1.340469, 262, , 
1.345564, 263, , 
1.350464, 264, , 
1.356103, 265, , 
1.360837, 266, , 
1.365699, 267, , 
1.370504, 268, , 
1.375779, 269, , 
1.380312, 270, , 
1.384901, 271, , 
1.390596, 272, , 
1.395428, 273, , 
1.400568, 274, , 
1.405872, 275, , 
1.410963, 276, , 
1.41633, 277, , 
1.421921, 278, , 
1.42715, 279, , 
1.431704, 280, , 
1.43642, 281, , 
1.441459, 282, , 
1.445967, 283, , 
1.450329, 284, , 
1.455738, 285, , 
1.460797, 286, , 
1.465613, 287, , 
1.470472, 288, , 
1.475555, 289, , 
1.480644, 290, , 
1.485849, 291, , 
1.491156, 292, , 
1.495704, 293, , 
1.500163, 294, , 
1.505042, 295, , 
1.510337, 296, , 
1.515318, 297, , 
1.520363, 298, , 
1.526028, 299, , 
1.53109, 300, , 
1.536236, 301, , 
1.541734, 302, , 
1.546597, 303, , 
1.551207, 304, , 
1.556795, 305, , 
1.561525, 306, , 
1.566116, 307, , 
1.571228, 308, , 
1.576312, 309, , 
1.58077, 310, , 
1.585468, 311, , 
1.590669, 312, , 
1.595593, 313, , 
1.600132, 314, , 
1.605392, 315, , 
1.610362, 316, , 
1.61651, 317, , 
1.621691, 318, , 
1.626685, 319, , 
1.631563, 320, , 
1.637839, 321, , 
1.642966, 322, , 
1.647434, 323, , 
1.651941, 324, , 
1.657445, 325, , 
1.662247, 326, , 
1.666939, 327, , 
1.671691, 328, , 
1.67681, 329, , 
1.68149, 330, , 
1.685928, 331, , 
1.691203, 332, , 
1.696075, 333, , 
1.700593, 334, , 
1.705938, 335, , 
1.710736, 336, , 
1.7152, 337, , 
1.719829, 338, , 
1.725242, 339, , 
1.730698, 340, , 
1.73616, 341, , 
1.741426, 342, , 
