Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x

0.0239082, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0405284, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0668137, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0908603, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1069457, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1256357, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1492351, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.165669, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1919137, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2082898, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2384431, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2669819, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.281857, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3001803, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3150227, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3339726, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3574656, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3819005, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3984452, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4163126, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4314319, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4488988, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4651798, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
