Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x

0.0165664, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0333392, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0507674, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0755511, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0917697, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1082163, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1251206, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1511514, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1758602, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1916834, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.208107, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2251256, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.244706, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2725421, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2946692, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3205689, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3372169, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3543755, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3717889, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3974488, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4141442, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4242691, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4396674, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4499571, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4746089, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5003394, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.515318, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5249034, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5333005, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5495911, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5655192, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5752956, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5833434, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5997093, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6157687, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6419317, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6574817, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6746761, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6913939, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7175561, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7331802, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7577696, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.774926, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7996433, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8248558, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8413156, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8581622, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8753072, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8919031, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9179179, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9413905, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9673843, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9828426, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9926109, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.000865, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.008971, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.016432, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.02481, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.033461, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.051704, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.066562, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.083435, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.099595, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.126364, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.142246, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.166712, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.182503, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.199717, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.216137, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.233178, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.250046, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.275909, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.291565, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.308155, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.324317, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.341021, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.358547, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.384668, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.399766, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.416353, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.441557, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.458069, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.47464, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.501586, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.51626, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.533275, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.550057, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.574468, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.601083, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.624359, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1.641064, 91, 0.4968464, 0.156, 0.005459851, 0.002712708, 0.001714285, 0.0002674284, 0.4968464, 0, 0.156, 0
1.658339, 92, 0.4968464, 0.156, 0.01080101, 0.005307471, 0.003391303, 0.0005232295, 0.4968464, 0, 0.156, 0
1.683806, 93, 0.4968464, 0.156, 0.01602731, 0.007789998, 0.005032257, 0.0007679659, 0.4968464, 0, 0.156, 0
1.699799, 94, 0.4968464, 0.156, 0.0211424, 0.01016567, 0.006638296, 0.001002168, 0.4968464, 0, 0.156, 0
1.725805, 95, 0.4968464, 0.156, 0.02614981, 0.01243957, 0.008210524, 0.001226338, 0.4968464, 0, 0.156, 0
