Time, Frame, Distance, Depth, DisAvg, DisVar, DepthAvg, DepthVar, DisAvg0x, DisVar0x, DepthAvg0x, DepthVar0x

0.020305, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0368303, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0537318, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0707611, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0969287, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1117565, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1386742, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1543547, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.169961, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1869137, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2134851, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2284199, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.254442, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2700046, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.288463, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3129547, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3316991, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.35632, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3702193, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.3867702, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4034013, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4292723, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4528533, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4698673, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4864625, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5119544, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5377747, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5533232, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5626997, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5701873, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5779888, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5863604, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6046221, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6203536, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6456271, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6616821, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6786965, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6949599, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7212498, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7453706, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7708718, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7961047, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8121294, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8293724, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.855842, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.869838, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8791998, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8867559, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.8947747, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9035737, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9269586, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9374113, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9541428, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.9701196, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
